captain_id,city,vehicle_type,signup_month,captain_type,rides_week1,rides_week2,rides_week3,rides_week4,ride_decay_rate,night_rides_ratio,peak_hour_ratio,cancellation_rate,avg_ride_duration,avg_fare_per_km,petrol_cost_sensitivity,estimated_daily_earnings,zone_switches,incentive_claimed,streak_completed,app_opens_per_day,support_tickets,payment_method_pref,is_churned,is_bike,is_parttime,is_bengaluru,churn_probability,risk_segment,rides_decay_x_parttime,low_earnings_x_bike,cancellation_x_zone,week4_x_incentive
CAP04063,Bengaluru,bike,5,parttime,31,18,11,4,0.844,0.33,0.238,0.147,20.6,7.95,0.107,36.0,5,0,0,10,0,gpay,1,1,1,1,0.7921789888110511,High Risk,0.844,36.0,0.735,0
CAP04064,Pune,auto,9,parttime,33,23,17,7,0.765,0.679,0.765,0.04,23.2,21.74,0.196,195.0,0,1,1,9,0,gpay,0,0,1,0,0.44771521606384096,Medium Risk,0.765,0.0,0.0,7
CAP04065,Bengaluru,auto,9,fulltime,74,49,39,17,0.76,0.606,0.652,0.08,22.2,22.64,0.322,472.0,0,1,0,5,1,amazon_pay,0,0,0,1,0.1969312355112837,Low Risk,0.0,0.0,0.0,17
CAP04066,Bengaluru,auto,12,parttime,18,10,8,6,0.632,0.928,0.339,0.14,15.6,25.28,0.468,174.0,1,0,0,4,0,amazon_pay,0,0,1,1,0.48640966831649296,Medium Risk,0.632,0.0,0.14,0
CAP04067,Delhi,bike,12,fulltime,91,51,42,32,0.641,0.761,0.308,0.22,18.1,12.19,0.408,406.0,3,1,0,5,2,qr_scan,0,1,0,0,0.3188638803704779,Low Risk,0.0,406.0,0.66,32
CAP04068,Chennai,auto,6,parttime,24,18,11,9,0.6,0.595,0.674,0.13,27.5,21.39,0.219,223.0,6,1,0,8,0,gpay,0,0,1,0,0.4960927241195094,Medium Risk,0.6,0.0,0.78,9
CAP04069,Pune,bike,3,parttime,25,19,14,7,0.692,0.874,0.544,0.22,17.8,9.18,0.354,67.0,2,1,0,4,1,gpay,1,1,1,0,0.7395701064409987,High Risk,0.692,67.0,0.44,7
CAP04070,Bengaluru,bike,7,fulltime,63,38,26,19,0.688,0.275,0.155,0.08,13.3,12.38,0.73,289.0,4,1,0,7,1,amazon_pay,0,1,0,1,0.22664907312466318,Low Risk,0.0,289.0,0.32,19
CAP04071,Chennai,bike,4,parttime,33,30,23,13,0.588,0.508,0.67,0.22,20.5,10.56,0.247,143.0,2,1,0,4,0,cash,0,1,1,0,0.5552617812826747,Medium Risk,0.588,143.0,0.44,13
CAP04072,Hyderabad,bike,5,fulltime,77,69,43,18,0.756,0.895,0.582,0.215,15.4,11.08,0.42,209.0,5,1,0,9,1,gpay,0,1,0,0,0.5184550277419563,Medium Risk,0.0,209.0,1.075,18
CAP04073,Chennai,auto,7,fulltime,76,49,26,21,0.714,0.788,0.284,0.053,33.3,25.34,0.576,672.0,0,0,0,8,0,amazon_pay,0,0,0,0,0.2734076203669621,Low Risk,0.0,0.0,0.0,0
CAP04074,Chennai,bike,12,parttime,30,22,17,12,0.581,0.876,0.772,0.08,15.0,8.93,0.588,131.0,4,1,0,3,0,qr_scan,0,1,1,0,0.43637814045206597,Medium Risk,0.581,131.0,0.32,12
CAP04075,Hyderabad,bike,7,fulltime,61,45,28,21,0.645,0.34,0.406,0.145,13.3,7.95,0.242,190.0,3,1,0,4,0,amazon_pay,1,1,0,0,0.2827081718124909,Low Risk,0.0,190.0,0.43499999999999994,21
CAP04076,Hyderabad,bike,10,fulltime,88,54,44,19,0.775,0.607,0.155,0.105,14.4,12.37,0.437,280.0,0,0,0,5,1,qr_scan,0,1,0,0,0.3212826142706625,Low Risk,0.0,280.0,0.0,0
CAP04077,Bengaluru,bike,8,parttime,22,15,12,8,0.609,0.872,0.091,0.22,18.9,10.77,0.219,90.0,0,1,1,6,0,qr_scan,1,1,1,1,0.4022391678299204,Medium Risk,0.609,90.0,0.0,8
CAP04078,Chennai,bike,1,parttime,28,22,20,10,0.621,0.396,0.118,0.22,16.5,10.68,0.603,111.0,6,0,1,4,0,qr_scan,1,1,1,0,0.7869591528276985,High Risk,0.621,111.0,1.32,0
CAP04079,Bengaluru,bike,5,parttime,37,27,17,8,0.763,0.802,0.132,0.22,18.3,12.32,0.403,103.0,3,1,1,10,1,gpay,1,1,1,1,0.6546756862103965,High Risk,0.763,103.0,0.66,8
CAP04080,Chennai,bike,12,parttime,25,17,13,9,0.615,0.578,0.544,0.22,17.9,11.13,0.366,104.0,4,0,0,7,0,cash,1,1,1,0,0.7659729898079791,High Risk,0.615,104.0,0.88,0
CAP04081,Bengaluru,auto,9,parttime,24,17,13,4,0.8,0.596,0.274,0.124,25.1,18.37,0.289,86.0,6,0,0,4,1,amazon_pay,1,0,1,1,0.7294196658406708,High Risk,0.8,0.0,0.744,0
CAP04082,Chennai,auto,7,parttime,26,20,18,16,0.37,0.412,0.344,0.14,22.6,26.0,0.028,477.0,1,0,0,1,3,gpay,0,0,1,0,0.2838070320087614,Low Risk,0.37,0.0,0.14,0
CAP04083,Chennai,bike,11,parttime,35,32,22,9,0.722,0.232,0.268,0.212,17.5,10.27,0.18,97.0,2,0,0,2,2,amazon_pay,1,1,1,0,0.747269256575457,High Risk,0.722,97.0,0.424,0
CAP04084,Bengaluru,bike,12,fulltime,83,76,59,35,0.571,0.412,0.451,0.161,19.0,13.14,0.706,514.0,3,0,0,6,0,paytm,1,1,0,1,0.1865299382837443,Low Risk,0.0,514.0,0.483,0
CAP04085,Bengaluru,bike,2,parttime,32,28,23,15,0.515,0.791,0.209,0.22,21.4,11.21,0.304,175.0,2,1,0,3,1,gpay,0,1,1,1,0.4786392053497205,Medium Risk,0.515,175.0,0.44,15
CAP04086,Bengaluru,auto,1,fulltime,78,56,52,44,0.43,0.517,0.254,0.14,29.6,18.22,0.06,919.0,3,0,0,7,1,gpay,0,0,0,1,0.0831218964692161,Low Risk,0.0,0.0,0.42000000000000004,0
CAP04087,Chennai,bike,8,fulltime,66,62,42,20,0.687,0.273,0.891,0.219,17.6,13.98,0.589,291.0,0,0,0,3,0,qr_scan,1,1,0,0,0.2836465855295358,Low Risk,0.0,291.0,0.0,0
CAP04088,Pune,bike,9,parttime,29,17,9,8,0.7,0.699,0.504,0.213,12.5,11.95,0.203,100.0,3,1,0,6,1,qr_scan,0,1,1,0,0.7176907173769737,High Risk,0.7,100.0,0.639,8
CAP04089,Bengaluru,bike,10,parttime,29,21,15,7,0.733,0.478,0.4,0.22,19.2,10.56,0.378,77.0,4,0,0,6,1,gpay,1,1,1,1,0.8167315861464066,High Risk,0.733,77.0,0.88,0
CAP04090,Chennai,auto,5,parttime,35,26,17,11,0.667,0.165,0.694,0.04,17.6,15.84,0.25,223.0,1,0,0,5,0,qr_scan,0,0,1,0,0.5039454255059144,Medium Risk,0.667,0.0,0.04,0
CAP04091,Bengaluru,bike,11,fulltime,79,74,36,16,0.788,0.117,0.475,0.08,15.3,13.19,0.554,259.0,0,0,0,9,2,gpay,0,1,0,1,0.31435683143155385,Low Risk,0.0,259.0,0.0,0
CAP04092,Hyderabad,bike,6,parttime,31,23,15,10,0.656,0.824,0.564,0.22,9.3,8.27,0.141,86.0,4,0,0,1,0,paytm,0,1,1,0,0.765868211873976,High Risk,0.656,86.0,0.88,0
CAP04093,Delhi,auto,2,fulltime,95,77,61,27,0.708,0.215,0.259,0.056,28.6,18.19,0.488,618.0,1,1,1,6,0,gpay,0,0,0,0,0.11055356994054855,Low Risk,0.0,0.0,0.056,27
CAP04094,Bengaluru,bike,11,fulltime,83,53,36,14,0.821,0.442,0.65,0.22,13.3,10.46,0.814,152.0,0,1,1,6,0,gpay,0,1,0,1,0.21749793701388564,Low Risk,0.0,152.0,0.0,14
CAP04095,Hyderabad,bike,5,parttime,30,22,16,10,0.645,0.23,0.171,0.206,19.5,9.71,0.493,103.0,1,1,0,3,2,amazon_pay,1,1,1,0,0.6569957227911443,High Risk,0.645,103.0,0.206,10
CAP04096,Bengaluru,bike,12,fulltime,68,55,44,33,0.507,0.262,0.557,0.22,23.5,11.97,0.05,411.0,1,0,0,2,1,gpay,0,1,0,1,0.1701273322725423,Low Risk,0.0,411.0,0.22,0
CAP04097,Bengaluru,auto,4,fulltime,77,49,34,15,0.795,0.205,0.561,0.14,24.2,19.49,0.758,335.0,1,0,1,9,1,gpay,1,0,0,1,0.24311328798204085,Low Risk,0.0,0.0,0.14,0
CAP04098,Bengaluru,bike,8,parttime,25,18,8,3,0.846,0.38,0.209,0.162,19.4,9.95,0.198,33.0,1,1,0,3,1,gpay,0,1,1,1,0.7354994091768049,High Risk,0.846,33.0,0.162,3
CAP04099,Bengaluru,auto,8,parttime,23,18,14,5,0.75,0.566,0.446,0.072,32.6,13.0,0.267,80.0,2,0,0,4,1,cash,0,0,1,1,0.7026573783708578,High Risk,0.75,0.0,0.144,0
CAP04100,Chennai,bike,5,fulltime,76,50,27,9,0.87,0.481,0.284,0.22,20.3,11.43,0.392,107.0,1,1,0,8,3,gpay,1,1,0,0,0.5052115749274713,Medium Risk,0.0,107.0,0.22,9
CAP04101,Hyderabad,auto,11,parttime,22,16,12,5,0.739,0.836,0.791,0.14,24.4,19.67,0.319,113.0,2,0,0,11,0,cash,0,0,1,0,0.6842366965768679,High Risk,0.739,0.0,0.28,0
CAP04102,Hyderabad,bike,8,fulltime,86,75,45,39,0.54,0.472,0.599,0.127,15.7,11.85,0.651,538.0,2,1,0,6,0,paytm,0,1,0,0,0.14424361036011774,Low Risk,0.0,538.0,0.254,39
CAP04103,Bengaluru,bike,6,parttime,25,19,13,8,0.654,0.467,0.193,0.22,14.2,10.82,0.793,90.0,4,1,0,5,1,paytm,1,1,1,1,0.7622406329554248,High Risk,0.654,90.0,0.88,8
CAP04104,Bengaluru,auto,10,fulltime,83,52,25,22,0.726,0.19,0.734,0.14,30.3,23.37,0.417,590.0,1,1,0,9,0,gpay,0,0,0,1,0.17127997036715162,Low Risk,0.0,0.0,0.14,22
CAP04105,Chennai,bike,6,parttime,26,16,9,4,0.815,0.241,0.594,0.143,20.3,13.56,0.314,62.0,2,1,0,7,1,amazon_pay,1,1,1,0,0.7163544561845985,High Risk,0.815,62.0,0.286,4
CAP04106,Delhi,bike,4,parttime,27,22,20,18,0.321,0.48,0.327,0.22,16.8,9.79,0.345,183.0,4,0,0,5,1,gpay,0,1,1,0,0.5152159863904185,Medium Risk,0.321,183.0,0.88,0
CAP04107,Bengaluru,bike,10,parttime,27,17,12,10,0.607,0.579,0.339,0.22,12.1,7.46,0.562,78.0,3,0,1,4,0,paytm,0,1,1,1,0.6215817205170148,Medium Risk,0.607,78.0,0.66,0
CAP04108,Pune,auto,12,fulltime,85,47,42,34,0.593,0.08,0.459,0.108,24.4,21.56,0.192,872.0,4,0,0,5,0,amazon_pay,0,0,0,0,0.12090849263960585,Low Risk,0.0,0.0,0.432,0
CAP04109,Hyderabad,bike,11,parttime,26,23,21,14,0.444,0.098,0.161,0.22,19.6,10.86,0.253,158.0,6,0,0,5,2,qr_scan,1,1,1,0,0.7380753417076104,High Risk,0.444,158.0,1.32,0
CAP04110,Hyderabad,auto,3,fulltime,95,52,30,14,0.844,0.34,0.551,0.136,26.7,19.83,0.204,320.0,2,1,1,6,1,paytm,0,0,0,0,0.22280527671320288,Low Risk,0.0,0.0,0.272,14
CAP04111,Hyderabad,bike,9,fulltime,93,71,64,58,0.372,0.767,0.255,0.204,16.2,13.12,0.557,808.0,2,0,0,7,2,amazon_pay,1,1,0,0,0.11211609316882572,Low Risk,0.0,808.0,0.408,0
CAP04112,Bengaluru,bike,5,fulltime,68,43,33,27,0.594,0.589,0.37,0.22,15.4,9.74,0.33,273.0,1,1,1,5,2,gpay,0,1,0,1,0.1658717850870713,Low Risk,0.0,273.0,0.22,27
CAP04113,Bengaluru,bike,10,parttime,39,33,23,19,0.5,0.72,0.403,0.22,18.0,7.89,0.57,156.0,7,0,1,4,0,qr_scan,1,1,1,1,0.641824909265188,Medium Risk,0.5,156.0,1.54,0
CAP04114,Chennai,bike,10,fulltime,81,49,31,27,0.659,0.534,0.532,0.22,11.1,11.5,0.103,323.0,2,1,0,4,2,gpay,0,1,0,0,0.27782147064540685,Low Risk,0.0,323.0,0.44,27
CAP04115,Bengaluru,bike,4,parttime,28,24,13,6,0.759,0.933,0.402,0.22,15.0,11.01,0.38,69.0,2,0,0,6,2,paytm,1,1,1,1,0.778002647005507,High Risk,0.759,69.0,0.44,0
CAP04116,Delhi,bike,6,fulltime,80,62,40,34,0.568,0.668,0.098,0.107,24.7,8.51,0.947,345.0,1,0,0,3,0,gpay,0,1,0,0,0.23565501240433834,Low Risk,0.0,345.0,0.107,0
CAP04117,Hyderabad,bike,4,parttime,27,16,12,7,0.714,0.256,0.748,0.143,17.5,11.9,0.292,95.0,5,1,0,7,0,cash,1,1,1,0,0.6511182047691672,High Risk,0.714,95.0,0.715,7
CAP04118,Bengaluru,auto,6,fulltime,78,63,39,28,0.633,0.605,0.813,0.14,22.8,21.69,0.312,696.0,3,1,0,4,2,gpay,0,0,0,1,0.15649321078078288,Low Risk,0.0,0.0,0.42000000000000004,28
CAP04119,Chennai,bike,10,fulltime,71,39,24,22,0.681,0.393,0.261,0.22,10.4,11.1,0.311,254.0,1,0,0,7,2,gpay,1,1,0,0,0.35021116531513424,Medium Risk,0.0,254.0,0.22,0
CAP04120,Bengaluru,bike,8,fulltime,86,67,48,42,0.506,0.209,0.551,0.22,22.8,7.92,0.958,346.0,1,0,1,11,1,amazon_pay,0,1,0,1,0.10105259049456793,Low Risk,0.0,346.0,0.22,0
CAP04121,Hyderabad,bike,8,parttime,20,16,7,3,0.81,0.647,0.295,0.22,13.5,10.54,0.218,33.0,5,0,0,6,0,gpay,1,1,1,0,0.9006541319186553,High Risk,0.81,33.0,1.1,0
CAP04122,Chennai,bike,12,fulltime,74,54,40,31,0.573,0.675,0.603,0.179,20.3,9.83,0.186,334.0,1,0,0,8,1,qr_scan,1,1,0,0,0.21791979015445956,Low Risk,0.0,334.0,0.179,0
CAP04123,Delhi,bike,6,parttime,30,18,10,8,0.71,0.546,0.136,0.22,19.1,11.3,0.408,94.0,1,1,0,4,0,gpay,0,1,1,0,0.6739124088478697,High Risk,0.71,94.0,0.22,8
CAP04124,Pune,bike,1,fulltime,89,55,38,23,0.733,0.215,0.176,0.22,17.0,9.34,0.119,223.0,2,1,1,4,1,amazon_pay,0,1,0,0,0.2349191847387173,Low Risk,0.0,223.0,0.44,23
CAP04125,Chennai,auto,1,parttime,40,24,20,8,0.78,0.721,0.475,0.14,29.1,21.91,0.453,201.0,2,0,0,4,0,gpay,1,0,1,0,0.6709750312851045,High Risk,0.78,0.0,0.28,0
CAP04126,Chennai,bike,3,fulltime,78,55,46,24,0.684,0.505,0.234,0.115,19.3,10.44,0.623,296.0,1,1,0,2,0,amazon_pay,1,1,0,0,0.25396895980890966,Low Risk,0.0,296.0,0.115,24
CAP04127,Delhi,bike,2,fulltime,62,38,22,17,0.714,0.175,0.61,0.22,13.5,14.94,0.755,264.0,1,0,0,2,0,gpay,0,1,0,0,0.39771966242910256,Medium Risk,0.0,264.0,0.22,0
CAP04128,Bengaluru,bike,1,parttime,40,26,12,8,0.78,0.135,0.179,0.187,27.0,13.64,0.517,118.0,3,0,1,3,1,cash,0,1,1,1,0.6895111874424279,High Risk,0.78,118.0,0.5609999999999999,0
CAP04129,Bengaluru,bike,1,fulltime,72,43,27,21,0.699,0.223,0.595,0.22,14.4,13.04,0.213,285.0,1,1,1,9,0,paytm,0,1,0,1,0.1622167598057871,Low Risk,0.0,285.0,0.22,21
CAP04130,Bengaluru,bike,12,parttime,30,18,9,7,0.742,0.69,0.37,0.22,20.4,9.18,0.403,67.0,6,0,0,8,0,gpay,1,1,1,1,0.8797740933192101,High Risk,0.742,67.0,1.32,0
CAP04131,Bengaluru,bike,12,fulltime,73,67,44,24,0.662,0.51,0.376,0.101,25.3,12.86,0.369,370.0,2,0,0,3,2,cash,0,1,0,1,0.2563297762776084,Low Risk,0.0,370.0,0.202,0
CAP04132,Chennai,bike,12,parttime,33,18,15,11,0.647,0.473,0.527,0.22,17.9,11.42,0.269,131.0,3,0,0,6,1,gpay,0,1,1,0,0.7272505313515283,High Risk,0.647,131.0,0.66,0
CAP04133,Chennai,bike,6,parttime,22,16,9,3,0.826,0.69,0.596,0.22,12.2,10.17,0.288,32.0,2,0,0,3,0,amazon_pay,1,1,1,0,0.8338199370543549,High Risk,0.826,32.0,0.44,0
CAP04134,Hyderabad,bike,7,fulltime,75,54,46,34,0.539,0.553,0.273,0.22,18.2,8.44,0.526,298.0,0,1,0,5,1,qr_scan,1,1,0,0,0.16510557022113836,Low Risk,0.0,298.0,0.0,34
CAP04135,Bengaluru,bike,8,parttime,33,21,19,7,0.765,0.779,0.478,0.22,17.5,10.11,0.415,74.0,3,1,1,8,0,paytm,1,1,1,1,0.6605218469695232,High Risk,0.765,74.0,0.66,7
CAP04136,Chennai,bike,3,fulltime,86,74,58,29,0.655,0.271,0.348,0.22,13.0,14.29,0.419,431.0,0,0,0,6,0,gpay,0,1,0,0,0.1813623210385913,Low Risk,0.0,431.0,0.0,0
CAP04137,Bengaluru,bike,1,parttime,24,15,13,8,0.64,0.643,0.394,0.22,21.1,15.54,0.521,129.0,4,1,1,4,0,paytm,1,1,1,1,0.6071661105544514,Medium Risk,0.64,129.0,0.88,8
CAP04138,Chennai,bike,5,parttime,33,29,25,21,0.353,0.863,0.288,0.22,12.4,9.49,0.328,207.0,1,1,1,7,1,gpay,0,1,1,0,0.2227347372953729,Low Risk,0.353,207.0,0.22,21
CAP04139,Hyderabad,bike,8,parttime,30,24,11,4,0.839,0.889,0.714,0.22,17.9,14.3,0.698,59.0,3,0,0,1,1,cash,1,1,1,0,0.8706015670834992,High Risk,0.839,59.0,0.66,0
CAP04140,Bengaluru,bike,12,fulltime,79,64,49,40,0.488,0.308,0.165,0.162,14.4,14.34,0.489,641.0,3,0,0,4,0,gpay,0,1,0,1,0.1548600970419613,Low Risk,0.0,641.0,0.486,0
CAP04141,Bengaluru,bike,11,parttime,24,22,18,12,0.48,0.788,0.807,0.22,17.4,11.67,0.225,146.0,1,1,0,3,0,cash,0,1,1,1,0.378492282442561,Medium Risk,0.48,146.0,0.22,12
CAP04142,Bengaluru,bike,11,fulltime,84,75,50,31,0.624,0.546,0.262,0.22,8.0,10.06,0.254,324.0,0,0,0,8,1,paytm,1,1,0,1,0.13888227937936912,Low Risk,0.0,324.0,0.0,0
CAP04143,Pune,bike,4,parttime,37,27,23,16,0.553,0.832,0.321,0.22,15.5,10.0,0.637,166.0,8,1,0,9,1,amazon_pay,1,1,1,0,0.8210295905917546,High Risk,0.553,166.0,1.76,16
CAP04144,Delhi,bike,2,parttime,31,24,18,10,0.656,0.459,0.038,0.22,20.9,11.29,0.822,117.0,5,0,0,10,2,gpay,0,1,1,0,0.8646438356292127,High Risk,0.656,117.0,1.1,0
CAP04145,Chennai,bike,9,fulltime,70,60,47,44,0.366,0.141,0.28,0.22,16.1,11.53,0.453,528.0,1,1,0,5,1,cash,0,1,0,0,0.1222254729329162,Low Risk,0.0,528.0,0.22,44
CAP04146,Bengaluru,bike,12,parttime,36,22,14,5,0.838,0.385,0.288,0.22,15.2,10.99,0.482,57.0,1,1,0,6,1,gpay,1,1,1,1,0.7220564736132764,High Risk,0.838,57.0,0.22,5
CAP04147,Hyderabad,bike,9,parttime,40,32,28,12,0.683,0.47,0.565,0.22,22.9,13.59,0.576,170.0,2,1,0,3,1,gpay,1,1,1,0,0.6558486223095837,High Risk,0.683,170.0,0.44,12
CAP04148,Chennai,bike,3,parttime,39,25,15,13,0.65,0.594,0.173,0.22,19.4,11.45,0.319,155.0,6,1,0,9,0,paytm,1,1,1,0,0.7861686062352041,High Risk,0.65,155.0,1.32,13
CAP04149,Chennai,bike,7,fulltime,68,39,20,9,0.855,0.323,0.335,0.22,15.2,11.46,0.828,107.0,0,1,0,11,0,gpay,0,1,0,0,0.42614240741302867,Medium Risk,0.0,107.0,0.0,9
CAP04150,Bengaluru,bike,1,fulltime,84,79,47,18,0.776,0.413,0.263,0.208,20.0,11.31,0.559,215.0,2,0,0,4,1,cash,0,1,0,1,0.3766564091375216,Medium Risk,0.0,215.0,0.416,0
CAP04151,Bengaluru,auto,8,fulltime,77,63,40,35,0.538,0.187,0.245,0.14,30.8,16.71,0.55,671.0,0,0,0,4,3,cash,0,0,0,1,0.16766909212280506,Low Risk,0.0,0.0,0.0,0
CAP04152,Chennai,bike,8,fulltime,81,67,55,21,0.732,0.078,0.202,0.145,11.7,7.78,0.716,186.0,4,1,0,6,3,gpay,1,1,0,0,0.3528211264238815,Medium Risk,0.0,186.0,0.58,21
CAP04153,Hyderabad,bike,3,fulltime,67,48,23,19,0.706,0.686,0.277,0.22,15.0,11.06,0.23,219.0,4,1,0,5,0,gpay,0,1,0,0,0.4674755815619228,Medium Risk,0.0,219.0,0.88,19
CAP04154,Bengaluru,auto,12,parttime,33,20,15,10,0.676,0.183,0.606,0.095,19.0,22.33,0.142,269.0,2,0,0,5,2,qr_scan,0,0,1,1,0.45159816689085724,Medium Risk,0.676,0.0,0.19,0
CAP04155,Bengaluru,auto,5,parttime,26,23,16,10,0.593,0.784,0.437,0.14,21.2,20.45,0.214,234.0,2,1,1,9,0,qr_scan,0,0,1,1,0.3107024627794869,Low Risk,0.593,0.0,0.28,10
CAP04156,Hyderabad,auto,4,fulltime,76,60,36,15,0.792,0.859,0.396,0.14,31.2,20.58,0.315,354.0,4,0,0,6,0,amazon_pay,1,0,0,0,0.3713446150162234,Medium Risk,0.0,0.0,0.56,0
CAP04157,Pune,bike,7,parttime,31,20,12,8,0.719,0.911,0.241,0.22,17.2,9.9,0.343,82.0,1,0,1,8,1,qr_scan,0,1,1,0,0.6614298339417733,High Risk,0.719,82.0,0.22,0
CAP04158,Delhi,auto,11,parttime,32,19,15,8,0.727,0.756,0.206,0.054,16.5,23.17,0.452,234.0,3,1,0,6,0,gpay,1,0,1,0,0.43260741600155067,Medium Risk,0.727,0.0,0.162,8
CAP04159,Hyderabad,bike,7,fulltime,86,72,54,30,0.644,0.127,0.811,0.22,18.1,10.93,0.479,341.0,2,0,1,2,0,gpay,0,1,0,0,0.18981038544295917,Low Risk,0.0,341.0,0.44,0
CAP04160,Hyderabad,bike,11,fulltime,68,42,20,15,0.768,0.167,0.463,0.196,14.4,8.75,0.191,141.0,3,1,0,6,0,amazon_pay,0,1,0,0,0.42353996735220295,Medium Risk,0.0,141.0,0.5880000000000001,15
CAP04161,Bengaluru,bike,8,parttime,20,12,5,4,0.762,0.471,0.45,0.22,23.3,14.75,0.239,61.0,2,1,0,8,0,paytm,0,1,1,1,0.6929837886796846,High Risk,0.762,61.0,0.44,4
CAP04162,Hyderabad,bike,5,fulltime,91,53,42,33,0.63,0.031,0.344,0.22,18.8,10.1,0.225,347.0,2,1,0,6,0,gpay,0,1,0,0,0.2034485389719935,Low Risk,0.0,347.0,0.44,33
CAP04163,Hyderabad,bike,11,parttime,32,27,24,18,0.424,0.678,0.555,0.147,15.4,11.72,0.51,240.0,5,1,0,10,2,gpay,1,1,1,0,0.4212732530812405,Medium Risk,0.424,240.0,0.735,18
CAP04164,Chennai,bike,5,fulltime,97,77,40,35,0.633,0.593,0.256,0.22,17.1,9.07,0.545,330.0,1,1,1,6,0,cash,0,1,0,0,0.1296464090236812,Low Risk,0.0,330.0,0.22,35
CAP04165,Hyderabad,bike,8,fulltime,85,61,45,40,0.523,0.457,0.351,0.155,19.3,8.96,0.267,404.0,1,0,0,6,3,gpay,0,1,0,0,0.1684964105329418,Low Risk,0.0,404.0,0.155,0
CAP04166,Bengaluru,bike,5,fulltime,73,45,24,19,0.73,0.279,0.523,0.22,11.5,10.51,0.232,208.0,2,0,0,4,0,amazon_pay,0,1,0,1,0.3331003438390547,Low Risk,0.0,208.0,0.44,0
CAP04167,Bengaluru,auto,1,fulltime,83,64,60,50,0.393,0.601,0.138,0.14,27.1,14.6,0.27,837.0,0,0,0,7,1,paytm,0,0,0,1,0.0569761078941984,Low Risk,0.0,0.0,0.0,0
CAP04168,Bengaluru,bike,11,fulltime,74,59,45,22,0.693,0.735,0.307,0.134,19.9,14.14,0.206,359.0,3,0,0,4,2,paytm,0,1,0,1,0.2800440891858243,Low Risk,0.0,359.0,0.402,0
CAP04169,Bengaluru,bike,3,fulltime,91,59,50,37,0.587,0.663,0.145,0.148,15.1,7.0,0.489,294.0,2,0,0,6,1,gpay,0,1,0,1,0.14539216516042888,Low Risk,0.0,294.0,0.296,0
CAP04170,Bengaluru,auto,2,fulltime,78,52,30,19,0.747,0.177,0.084,0.14,24.3,18.29,0.59,398.0,2,1,0,7,2,qr_scan,0,0,0,1,0.27755818437189655,Low Risk,0.0,0.0,0.28,19
CAP04171,Delhi,bike,12,parttime,30,19,11,9,0.677,0.797,0.565,0.195,20.2,12.98,0.457,125.0,2,1,0,7,0,qr_scan,0,1,1,0,0.6508374478026475,High Risk,0.677,125.0,0.39,9
CAP04172,Hyderabad,bike,10,fulltime,70,48,25,23,0.662,0.27,0.127,0.08,16.5,10.19,0.12,287.0,3,0,0,12,0,paytm,0,1,0,0,0.22191546255801534,Low Risk,0.0,287.0,0.24,0
CAP04173,Hyderabad,auto,5,parttime,31,20,15,7,0.75,0.371,0.357,0.055,29.3,16.73,0.482,148.0,2,0,0,6,1,gpay,1,0,1,0,0.6723229547038507,High Risk,0.75,0.0,0.11,0
CAP04174,Pune,auto,8,fulltime,78,58,54,40,0.481,0.149,0.357,0.14,31.2,18.08,0.439,829.0,1,0,0,4,3,amazon_pay,0,0,0,0,0.14829460504605066,Low Risk,0.0,0.0,0.14,0
CAP04175,Delhi,auto,9,fulltime,95,87,60,51,0.458,0.457,0.546,0.14,15.9,18.05,0.601,1056.0,3,0,1,6,0,gpay,0,0,0,0,0.04658667044687242,Low Risk,0.0,0.0,0.42000000000000004,0
CAP04176,Hyderabad,bike,9,fulltime,70,46,22,16,0.761,0.554,0.27,0.22,10.1,10.08,0.575,168.0,1,1,1,4,0,qr_scan,0,1,0,0,0.29080196347791126,Low Risk,0.0,168.0,0.22,16
CAP04177,Pune,bike,1,parttime,25,17,7,5,0.769,0.777,0.244,0.22,24.2,9.42,0.328,49.0,5,1,0,7,4,gpay,1,1,1,0,0.9130935511204386,High Risk,0.769,49.0,1.1,5
CAP04178,Bengaluru,bike,1,parttime,34,23,18,15,0.543,0.573,0.311,0.194,10.7,11.64,0.167,188.0,3,0,0,7,1,gpay,0,1,1,1,0.5038951316300644,Medium Risk,0.543,188.0,0.5820000000000001,0
CAP04179,Bengaluru,bike,1,fulltime,83,52,28,21,0.738,0.592,0.624,0.22,11.8,9.79,0.933,214.0,1,0,1,6,2,paytm,0,1,0,1,0.28180469048272316,Low Risk,0.0,214.0,0.22,0
CAP04180,Hyderabad,bike,1,fulltime,83,77,70,59,0.286,0.188,0.151,0.22,14.9,13.43,0.534,824.0,0,0,0,7,0,gpay,0,1,0,0,0.05694311128171314,Low Risk,0.0,824.0,0.0,0
CAP04181,Chennai,bike,9,parttime,27,20,16,15,0.429,0.691,0.153,0.22,21.9,10.33,0.092,161.0,3,1,0,7,0,gpay,0,1,1,0,0.49821320498807387,Medium Risk,0.429,161.0,0.66,15
CAP04182,Chennai,auto,1,parttime,28,22,11,7,0.724,0.523,0.562,0.14,29.1,21.56,0.09,173.0,4,1,0,7,1,gpay,1,0,1,0,0.6153865763270103,Medium Risk,0.724,0.0,0.56,7
CAP04183,Bengaluru,bike,7,fulltime,69,42,37,27,0.6,0.133,0.56,0.22,15.2,9.09,0.34,255.0,2,1,1,5,1,gpay,1,1,0,1,0.17173893056094713,Low Risk,0.0,255.0,0.44,27
